best_anchor_family,best_anchor_name,candidate_label,candidate_type,date_count,formula_fingerprint_score,level_name,mean_abs_distance,median_abs_distance,pct_within_1,pct_within_10,pct_within_2,pct_within_3,pct_within_5,published_rank_high_to_low,published_rank_low_to_high,rows,signed_distance_mean,signed_distance_median
green_box_quarter,green_box_3_75pct,L2 -> green_box_quarter::green_box_3_75pct,level_name_anchor,22,44.874006,L2,4.236364,4.203125,18.181818,95.454545,27.272727,27.272727,63.636364,,,22,-1.028636,-1.175
green_box_quarter,green_box_3_75pct,rank_high_2 -> green_box_quarter::green_box_3_75pct,rank_high_to_low_anchor,22,44.874006,,4.236364,4.203125,18.181818,95.454545,27.272727,27.272727,63.636364,2,,22,-1.028636,-1.175
green_box_edge,green_edge_2,rank_low_7 -> green_box_edge::green_edge_2,rank_low_to_high_anchor,36,44.852778,,5.042222,4.61,5.555556,94.444444,16.666667,27.777778,61.111111,,7,36,-0.037222,-1.245
green_box_quarter,green_box_3_25pct,L2 -> green_box_quarter::green_box_3_25pct,level_name_anchor,24,44.828125,L2,5.264688,4.52875,8.333333,91.666667,20.833333,29.166667,62.5,,,24,0.764062,1.845625
green_box_quarter,green_box_3_25pct,rank_high_2 -> green_box_quarter::green_box_3_25pct,rank_high_to_low_anchor,24,44.828125,,5.264688,4.52875,8.333333,91.666667,20.833333,29.166667,62.5,2,,24,0.764062,1.845625
red_box_midline,red_mid_3,rank_low_3 -> red_box_midline::red_mid_3,rank_low_to_high_anchor,9,44.051389,,7.861667,4.295,11.111111,77.777778,22.222222,33.333333,55.555556,,3,9,-6.944444,-4.295
green_box_quarter,green_box_3_75pct,rank_low_9 -> green_box_quarter::green_box_3_75pct,rank_low_to_high_anchor,18,43.77309,,5.045972,4.321875,5.555556,94.444444,22.222222,27.777778,61.111111,,9,18,-2.771944,-4.174375
red_box_midline,red_mid_3,L9 -> red_box_midline::red_mid_3,level_name_anchor,15,43.308333,L9,5.987667,4.61,6.666667,80.0,26.666667,33.333333,53.333333,,,15,-4.375,-2.0875
red_box_midline,red_mid_3,rank_high_9 -> red_box_midline::red_mid_3,rank_high_to_low_anchor,15,43.308333,,5.987667,4.61,6.666667,80.0,26.666667,33.333333,53.333333,9,,15,-4.375,-2.0875
red_box_edge,red_edge_2,L10 -> red_box_edge::red_edge_2,level_name_anchor,8,43.3,L10,7.02625,4.75,12.5,75.0,37.5,37.5,50.0,,,8,-4.89625,-2.685
red_box_edge,red_edge_2,rank_high_10 -> red_box_edge::red_edge_2,rank_high_to_low_anchor,8,43.3,,7.02625,4.75,12.5,75.0,37.5,37.5,50.0,10,,8,-4.89625,-2.685
green_box_edge,green_edge_3,rank_low_10 -> green_box_edge::green_edge_3,rank_low_to_high_anchor,15,42.975,,4.424333,4.21,6.666667,93.333333,20.0,26.666667,60.0,,10,15,1.013,-0.91
green_box_midline,green_mid_3,L1 -> green_box_midline::green_mid_3,level_name_anchor,11,42.027841,L1,6.364545,3.9925,9.090909,81.818182,9.090909,27.272727,54.545455,,,11,2.981364,2.555
green_box_midline,green_mid_3,rank_high_1 -> green_box_midline::green_mid_3,rank_high_to_low_anchor,11,42.027841,,6.364545,3.9925,9.090909,81.818182,9.090909,27.272727,54.545455,1,,11,2.981364,2.555
red_box_quarter,red_box_4_75pct,L10 -> red_box_quarter::red_box_4_75pct,level_name_anchor,7,41.955357,L10,4.633393,4.355,0.0,100.0,14.285714,28.571429,57.142857,,,7,2.073036,2.12125
red_box_quarter,red_box_4_75pct,rank_high_10 -> red_box_quarter::red_box_4_75pct,rank_high_to_low_anchor,7,41.955357,,4.633393,4.355,0.0,100.0,14.285714,28.571429,57.142857,10,,7,2.073036,2.12125
green_box_quarter,green_box_3_25pct,rank_low_10 -> green_box_quarter::green_box_3_25pct,rank_low_to_high_anchor,7,41.95,,4.647679,5.5,14.285714,100.0,28.571429,42.857143,42.857143,,10,7,-0.66125,-1.63625
green_box_quarter,green_box_3_25pct,rank_low_9 -> green_box_quarter::green_box_3_25pct,rank_low_to_high_anchor,18,41.94375,,4.892778,4.9425,5.555556,94.444444,22.222222,33.333333,50.0,,9,18,-0.542083,-0.2975
green_box_edge,green_edge_3,rank_low_11 -> green_box_edge::green_edge_3,rank_low_to_high_anchor,6,41.53125,,5.325,4.6275,16.666667,83.333333,33.333333,33.333333,50.0,,11,6,-0.876667,-0.7725
green_box_edge,green_edge_2,L5 -> green_box_edge::green_edge_2,level_name_anchor,5,41.125,L5,5.254,3.35,20.0,80.0,20.0,20.0,60.0,,,5,-0.758,-3.35
green_box_edge,green_edge_2,L5 -> green_box_edge::green_edge_2,l4_l7_anchor,5,41.125,L5,5.254,3.35,20.0,80.0,20.0,20.0,60.0,,,5,-0.758,-3.35
green_box_edge,green_edge_2,rank_high_5 -> green_box_edge::green_edge_2,rank_high_to_low_anchor,5,41.125,,5.254,3.35,20.0,80.0,20.0,20.0,60.0,5,,5,-0.758,-3.35
green_box_quarter,green_box_3_75pct,L1 -> green_box_quarter::green_box_3_75pct,level_name_anchor,21,41.017262,L1,5.358452,5.195,14.285714,100.0,23.809524,33.333333,47.619048,,,21,-1.07619,-1.57875
green_box_quarter,green_box_3_75pct,rank_high_1 -> green_box_quarter::green_box_3_75pct,rank_high_to_low_anchor,21,41.017262,,5.358452,5.195,14.285714,100.0,23.809524,33.333333,47.619048,1,,21,-1.07619,-1.57875
red_box_quarter,red_box_2_75pct,rank_low_1 -> red_box_quarter::red_box_2_75pct,rank_low_to_high_anchor,9,40.991667,,4.84,4.63,11.111111,88.888889,22.222222,22.222222,66.666667,,1,9,-2.278611,-4.2875
green_box_midline,green_mid_3,L4 -> green_box_midline::green_mid_3,level_name_anchor,5,40.6,L4,4.353,5.16,0.0,100.0,20.0,40.0,40.0,,,5,-2.928,-5.16
green_box_midline,green_mid_3,L4 -> green_box_midline::green_mid_3,l4_l7_anchor,5,40.6,L4,4.353,5.16,0.0,100.0,20.0,40.0,40.0,,,5,-2.928,-5.16
green_box_midline,green_mid_3,rank_high_4 -> green_box_midline::green_mid_3,rank_high_to_low_anchor,5,40.6,,4.353,5.16,0.0,100.0,20.0,40.0,40.0,4,,5,-2.928,-5.16
red_box_edge,red_edge_3,rank_low_1 -> red_box_edge::red_edge_3,rank_low_to_high_anchor,19,40.240132,,4.978158,5.085,10.526316,94.736842,26.315789,31.578947,47.368421,,1,19,0.856053,0.845
red_box_edge,red_edge_2,L9 -> red_box_edge::red_edge_2,level_name_anchor,21,39.564286,L9,5.701905,5.3,14.285714,95.238095,28.571429,33.333333,42.857143,,,21,-0.50381,0.73
red_box_quarter,red_box_2_75pct,L8 -> red_box_quarter::red_box_2_75pct,level_name_anchor,14,39.312946,L8,5.818125,4.40625,7.142857,92.857143,21.428571,21.428571,57.142857,,,14,-4.113839,-4.40625
red_box_quarter,red_box_2_75pct,rank_high_8 -> red_box_quarter::red_box_2_75pct,rank_high_to_low_anchor,14,39.312946,,5.818125,4.40625,7.142857,92.857143,21.428571,21.428571,57.142857,8,,14,-4.113839,-4.40625
green_box_midline,green_mid_3,L3 -> green_box_midline::green_mid_3,level_name_anchor,13,38.759615,L3,4.7225,5.17,15.384615,92.307692,23.076923,30.769231,46.153846,,,13,0.015962,-0.38
green_box_midline,green_mid_3,rank_high_3 -> green_box_midline::green_mid_3,rank_high_to_low_anchor,13,38.759615,,4.7225,5.17,15.384615,92.307692,23.076923,30.769231,46.153846,3,,13,0.015962,-0.38
red_box_midline,red_mid_3,rank_low_1 -> red_box_midline::red_mid_3,rank_low_to_high_anchor,17,38.73125,,5.767647,5.1875,11.764706,82.352941,29.411765,29.411765,47.058824,,1,17,-1.844118,0.2025
red_box_quarter,red_box_2_75pct,L9 -> red_box_quarter::red_box_2_75pct,level_name_anchor,9,37.670486,L9,5.701111,5.73625,11.111111,88.888889,11.111111,33.333333,44.444444,,,9,-1.431667,-2.15
red_box_quarter,red_box_2_75pct,rank_high_9 -> red_box_quarter::red_box_2_75pct,rank_high_to_low_anchor,9,37.670486,,5.701111,5.73625,11.111111,88.888889,11.111111,33.333333,44.444444,9,,9,-1.431667,-2.15
red_box_edge,red_edge_2,rank_low_4 -> red_box_edge::red_edge_2,rank_low_to_high_anchor,14,37.55,,4.547143,5.54,7.142857,100.0,21.428571,35.714286,35.714286,,4,14,0.435714,0.545
red_box_edge,red_edge_2,rank_high_9 -> red_box_edge::red_edge_2,rank_high_to_low_anchor,22,37.545455,,5.789091,5.68,13.636364,95.454545,27.272727,31.818182,40.909091,9,,22,-0.134545,0.935
red_box_midline,red_mid_3,L10 -> red_box_midline::red_mid_3,level_name_anchor,10,35.034375,L10,4.8045,4.98625,0.0,100.0,20.0,20.0,50.0,,,10,1.6985,2.47375
green_box_quarter,green_box_2_75pct,rank_low_8 -> green_box_quarter::green_box_2_75pct,rank_low_to_high_anchor,16,35.020312,,5.989688,6.006875,12.5,87.5,25.0,31.25,37.5,,8,16,-0.231562,0.298125
red_box_quarter,red_box_3_25pct,rank_low_2 -> red_box_quarter::red_box_3_25pct,rank_low_to_high_anchor,28,34.175223,,5.272188,5.235625,3.571429,92.857143,17.857143,21.428571,39.285714,,2,28,-2.08442,-2.96375
green_box_edge,green_edge_2,rank_low_10 -> green_box_edge::green_edge_2,rank_low_to_high_anchor,6,34.020833,,10.398333,5.965,16.666667,66.666667,33.333333,33.333333,33.333333,,10,6,8.305,3.82
red_box_quarter,red_box_2_75pct,rank_low_4 -> red_box_quarter::red_box_2_75pct,rank_low_to_high_anchor,12,33.898438,,4.337188,4.920625,8.333333,100.0,16.666667,16.666667,50.0,,4,12,-0.398021,0.158125
red_box_midline,red_mid_3,rank_high_10 -> red_box_midline::red_mid_3,rank_high_to_low_anchor,11,32.676705,,4.982955,5.1875,0.0,100.0,18.181818,18.181818,45.454545,10,,11,2.159318,3.4725
green_box_quarter,green_box_3_25pct,L1 -> green_box_quarter::green_box_3_25pct,level_name_anchor,19,32.227632,L1,5.595789,6.29,10.526316,89.473684,15.789474,26.315789,36.842105,,,19,1.08,-0.12125
green_box_quarter,green_box_3_25pct,rank_high_1 -> green_box_quarter::green_box_3_25pct,rank_high_to_low_anchor,18,31.784896,,5.691875,6.339375,11.111111,88.888889,16.666667,27.777778,33.333333,1,,18,0.925208,-0.87875
red_box_quarter,red_box_2_75pct,rank_low_3 -> red_box_quarter::red_box_2_75pct,rank_low_to_high_anchor,16,30.859375,,5.105859,5.42125,6.25,100.0,12.5,18.75,37.5,,3,16,-3.478047,-5.42125
green_box_edge,green_edge_2,L4 -> green_box_edge::green_edge_2,level_name_anchor,17,30.785294,L4,5.673529,5.66,5.882353,88.235294,11.764706,17.647059,41.176471,,,17,-3.587647,-4.93
green_box_edge,green_edge_2,L4 -> green_box_edge::green_edge_2,l4_l7_anchor,17,30.785294,L4,5.673529,5.66,5.882353,88.235294,11.764706,17.647059,41.176471,,,17,-3.587647,-4.93
green_box_edge,green_edge_2,rank_high_4 -> green_box_edge::green_edge_2,rank_high_to_low_anchor,17,30.785294,,5.673529,5.66,5.882353,88.235294,11.764706,17.647059,41.176471,4,,17,-3.587647,-4.93
green_box_midline,green_mid_4,rank_low_10 -> green_box_midline::green_mid_4,rank_low_to_high_anchor,7,28.499107,,6.040357,5.7375,0.0,85.714286,0.0,14.285714,42.857143,,10,7,-2.614643,-4.115
red_box_quarter,red_box_3_25pct,L11 -> red_box_quarter::red_box_3_25pct,level_name_anchor,6,28.245833,L11,10.203542,8.275,0.0,50.0,16.666667,33.333333,33.333333,,,6,2.771875,2.213125
red_box_quarter,red_box_3_25pct,rank_high_11 -> red_box_quarter::red_box_3_25pct,rank_high_to_low_anchor,6,28.245833,,10.203542,8.275,0.0,50.0,16.666667,33.333333,33.333333,11,,6,2.771875,2.213125
green_box_edge,green_edge_4,rank_low_9 -> green_box_edge::green_edge_4,rank_low_to_high_anchor,5,27.025,,18.8,6.99,0.0,60.0,0.0,20.0,40.0,,9,5,17.44,6.99
green_box_quarter,green_box_3_75pct,rank_low_10 -> green_box_quarter::green_box_3_75pct,rank_low_to_high_anchor,10,25.171875,,5.690625,6.13125,10.0,100.0,10.0,10.0,40.0,,10,10,0.960875,-1.61625
green_box_midline,green_mid_3,rank_low_10 -> green_box_midline::green_mid_3,rank_low_to_high_anchor,8,23.765625,,6.274062,6.81375,0.0,87.5,12.5,12.5,37.5,,10,8,-2.237812,-3.82125
green_box_edge,green_edge_2,rank_low_9 -> green_box_edge::green_edge_2,rank_low_to_high_anchor,11,22.484091,,6.62,5.81,0.0,72.727273,0.0,9.090909,27.272727,,9,11,-1.898182,-3.92
red_box_edge,red_edge_3,L10 -> red_box_edge::red_edge_3,level_name_anchor,12,21.7125,L10,5.705417,5.795,8.333333,100.0,8.333333,8.333333,25.0,,,12,2.127917,5.39
red_box_edge,red_edge_3,rank_high_10 -> red_box_edge::red_edge_3,rank_high_to_low_anchor,12,21.7125,,5.705417,5.795,8.333333,100.0,8.333333,8.333333,25.0,10,,12,2.127917,5.39
green_box_edge,green_edge_4,L2 -> green_box_edge::green_edge_4,level_name_anchor,5,14.5,L2,20.976,13.25,0.0,40.0,0.0,20.0,20.0,,,5,20.976,13.25
green_box_edge,green_edge_4,rank_high_2 -> green_box_edge::green_edge_4,rank_high_to_low_anchor,5,14.5,,20.976,13.25,0.0,40.0,0.0,20.0,20.0,2,,5,20.976,13.25
red_box_edge,red_edge_4,L10 -> red_box_edge::red_edge_4,level_name_anchor,8,12.675,L10,22.85625,19.81,0.0,37.5,12.5,12.5,25.0,,,8,-20.59875,-19.81
red_box_edge,red_edge_4,rank_high_10 -> red_box_edge::red_edge_4,rank_high_to_low_anchor,8,12.675,,22.85625,19.81,0.0,37.5,12.5,12.5,25.0,10,,8,-20.59875,-19.81
red_box_edge,red_edge_4,rank_low_1 -> red_box_edge::red_edge_4,rank_low_to_high_anchor,18,12.355556,,214.728333,28.32,5.555556,27.777778,11.111111,11.111111,22.222222,,1,18,-214.345,-28.32
green_box_edge,green_edge_4,rank_low_10 -> green_box_edge::green_edge_4,rank_low_to_high_anchor,13,10.530769,,19.68,15.93,0.0,38.461538,7.692308,7.692308,23.076923,,10,13,19.68,15.93
green_box_edge,green_edge_4,L1 -> green_box_edge::green_edge_4,level_name_anchor,18,9.855556,L1,26.201111,19.965,0.0,33.333333,5.555556,5.555556,22.222222,,,18,25.823333,19.965
green_box_edge,green_edge_4,rank_high_1 -> green_box_edge::green_edge_4,rank_high_to_low_anchor,18,9.855556,,26.201111,19.965,0.0,33.333333,5.555556,5.555556,22.222222,1,,18,25.823333,19.965
red_box_edge,red_edge_4,L9 -> red_box_edge::red_edge_4,level_name_anchor,7,0.7,L9,25.182857,28.52,0.0,14.285714,0.0,0.0,0.0,,,7,-25.182857,-28.52
red_box_edge,red_edge_4,rank_high_9 -> red_box_edge::red_edge_4,rank_high_to_low_anchor,7,0.7,,25.182857,28.52,0.0,14.285714,0.0,0.0,0.0,9,,7,-25.182857,-28.52
