level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,dynamic_candidate_pool_count,dynamic_oracle_candidate_price,dynamic_oracle_abs_error,dynamic_oracle_within_3,dynamic_oracle_within_5,dynamic_oracle_source_family,dynamic_oracle_source_type,dynamic_oracle_prior_sample_count,dynamic_top1_candidate_price,dynamic_top1_abs_error,dynamic_top1_source_family,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,dynamic_audited_candidate_price,dynamic_audited_abs_error,dynamic_audited_within_3,dynamic_audited_within_5,dynamic_audited_source,dynamic_improved_abs_error,dynamic_residual_recovered_within_5,dynamic_residual_recovered_within_3,dynamic_residual_better_than_superset,dynamic_residual_status
2026-02-05,2026-02-04,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4896.2,61,5051.141046,154.941046,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,84.0,5057.9025,161.7025,SUPERSET_AUDITED_BASE,5057.9025,161.7025,False,5051.141046,154.941046,False,False,DYNAMIC_RESIDUAL_BETTER,6.761454,False,False,True,DYNAMIC_GT10
2026-02-05,2026-02-04,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4843.94,61,5010.87,166.93,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5.0,5031.385,187.445,SUPERSET_AUDITED_BASE,5031.385,187.445,False,5010.87,166.93,False,False,DYNAMIC_RESIDUAL_BETTER,20.515,False,False,True,DYNAMIC_GT10
2026-02-06,2026-02-05,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4897.44,61,4901.66,4.22,False,True,LEVEL_RESIDUAL,superset_base_level_original_q25,84.0,4906.79,9.35,SUPERSET_AUDITED_BASE,4906.79,9.35,False,4901.66,4.22,False,True,DYNAMIC_RESIDUAL_BETTER,5.13,True,False,True,DYNAMIC_WITHIN_5
2026-02-06,2026-02-05,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4854.08,61,4871.375,17.295,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,85.0,4876.79,22.71,SUPERSET_AUDITED_BASE,4876.79,22.71,False,4871.375,17.295,False,False,DYNAMIC_RESIDUAL_BETTER,5.415,False,False,True,DYNAMIC_GT10
2026-02-06,2026-02-05,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4803.0,61,4802.964041,0.035959,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,71.0,4803.305,0.305,SUPERSET_AUDITED_BASE,4803.305,0.305,True,4802.964041,0.035959,True,True,DYNAMIC_RESIDUAL_BETTER,0.269041,False,False,True,DYNAMIC_WITHIN_3
2026-02-06,2026-02-05,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4746.79,61,4782.0,35.21,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4.0,4792.8125,46.0225,SUPERSET_AUDITED_BASE,4792.8125,46.0225,False,4782.0,35.21,False,False,DYNAMIC_RESIDUAL_BETTER,10.8125,False,False,True,DYNAMIC_GT10
2026-02-09,2026-02-06,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4956.67,61,4965.775,9.105,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,85.0,4971.43,14.76,SUPERSET_AUDITED_BASE,4971.43,14.76,False,4965.775,9.105,False,False,DYNAMIC_RESIDUAL_BETTER,5.655,False,False,True,DYNAMIC_WITHIN_10
2026-02-09,2026-02-06,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4905.52,61,4921.750625,16.230625,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,86.0,4928.17625,22.65625,SUPERSET_AUDITED_BASE,4928.17625,22.65625,False,4921.750625,16.230625,False,False,DYNAMIC_RESIDUAL_BETTER,6.425625,False,False,True,DYNAMIC_GT10
2026-02-09,2026-02-06,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4853.78,61,4878.611395,24.831395,False,False,LEVEL_RESIDUAL,superset_base_level_original_q25,85.0,4884.9225,31.1425,SUPERSET_AUDITED_BASE,4884.9225,31.1425,False,4878.611395,24.831395,False,False,DYNAMIC_RESIDUAL_BETTER,6.311105,False,False,True,DYNAMIC_GT10
2026-02-09,2026-02-06,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4803.35,61,4795.14625,8.20375,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4.0,4828.415,25.065,SUPERSET_AUDITED_BASE,4828.415,25.065,False,4795.14625,8.20375,False,False,DYNAMIC_RESIDUAL_BETTER,16.86125,False,False,True,DYNAMIC_WITHIN_10
2026-02-10,2026-02-09,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5139.66,81,5139.833437,0.173437,True,True,LEVEL_RESIDUAL,superset_base_level_original_median,86.0,5135.6975,3.9625,SUPERSET_AUDITED_BASE,5135.6975,3.9625,True,5139.833437,0.173437,True,True,DYNAMIC_RESIDUAL_BETTER,3.789063,False,True,True,DYNAMIC_WITHIN_3
2026-02-10,2026-02-09,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5081.07,81,5105.91125,24.84125,False,False,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5.0,5116.72,35.65,SUPERSET_AUDITED_BASE,5116.72,35.65,False,5105.91125,24.84125,False,False,DYNAMIC_RESIDUAL_BETTER,10.80875,False,False,True,DYNAMIC_GT10
2026-02-10,2026-02-09,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5034.62,81,5037.69,3.07,False,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5.0,5057.94,23.32,SUPERSET_AUDITED_BASE,5057.94,23.32,False,5037.69,3.07,False,True,DYNAMIC_RESIDUAL_BETTER,20.25,True,False,True,DYNAMIC_WITHIN_5
2026-02-10,2026-02-09,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,4987.02,81,5020.72125,33.70125,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4.0,5056.265,69.245,SUPERSET_AUDITED_BASE,5056.265,69.245,False,5020.72125,33.70125,False,False,DYNAMIC_RESIDUAL_BETTER,35.54375,False,False,True,DYNAMIC_GT10
2026-02-11,2026-02-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,5075.63,101,5075.464837,0.165163,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,15.0,5078.89525,3.26525,REGIME_LEVEL_RESIDUAL,5078.415,2.785,True,5075.464837,0.165163,True,True,DYNAMIC_RESIDUAL_BETTER,2.619837,False,False,True,DYNAMIC_WITHIN_3
2026-02-11,2026-02-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,5016.51,101,5021.045,4.535,False,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,85.0,5030.7025,14.1925,REGIME_LEVEL_RESIDUAL,5031.7725,15.2625,False,5021.045,4.535,False,True,DYNAMIC_RESIDUAL_BETTER,10.7275,True,False,True,DYNAMIC_WITHIN_5
2026-02-11,2026-02-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,4967.33,101,4986.87,19.54,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5.0,5011.097886,43.767886,REGIME_LEVEL_RESIDUAL,5010.19,42.86,False,4986.87,19.54,False,False,DYNAMIC_RESIDUAL_BETTER,23.32,False,False,True,DYNAMIC_GT10
2026-02-11,2026-02-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,4912.29,101,4899.76625,12.52375,False,False,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4.0,4956.8275,44.5375,REGIME_LEVEL_RESIDUAL,4957.4,45.11,False,4899.76625,12.52375,False,False,DYNAMIC_RESIDUAL_BETTER,32.58625,False,False,True,DYNAMIC_GT10
2026-02-12,2026-02-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5117.76,81,5119.06,1.3,True,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,5119.06,1.3,SUPERSET_AUDITED_BASE,5119.06,1.3,True,5119.06,1.3,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2026-02-12,2026-02-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5075.63,81,5075.266562,0.363438,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,16.0,5067.735,7.895,SUPERSET_AUDITED_BASE,5067.735,7.895,False,5075.266562,0.363438,True,True,DYNAMIC_RESIDUAL_BETTER,7.531562,True,True,True,DYNAMIC_WITHIN_3
2026-02-12,2026-02-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5037.65,81,5036.485405,1.164595,True,True,LEVEL_RESIDUAL,superset_base_level_original_median,88.0,5035.205,2.445,SUPERSET_AUDITED_BASE,5035.205,2.445,True,5036.485405,1.164595,True,True,DYNAMIC_RESIDUAL_BETTER,1.280405,False,False,True,DYNAMIC_WITHIN_3
2026-02-12,2026-02-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4999.12,81,5000.088679,0.968679,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,81.0,5005.205,6.085,SUPERSET_AUDITED_BASE,5005.205,6.085,False,5000.088679,0.968679,True,True,DYNAMIC_RESIDUAL_BETTER,5.116321,True,True,True,DYNAMIC_WITHIN_3
2026-02-13,2026-02-12,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4960.96,61,4957.864294,3.095706,False,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,79.0,4952.346593,8.613407,SUPERSET_AUDITED_BASE,4952.346593,8.613407,False,4957.864294,3.095706,False,True,DYNAMIC_RESIDUAL_BETTER,5.517701,True,False,True,DYNAMIC_WITHIN_5
2026-02-13,2026-02-12,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4914.19,61,4911.90375,2.28625,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,90.0,4921.64,7.45,SUPERSET_AUDITED_BASE,4921.64,7.45,False,4911.90375,2.28625,True,True,DYNAMIC_RESIDUAL_BETTER,5.16375,True,True,True,DYNAMIC_WITHIN_3
2026-02-13,2026-02-12,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4870.79,81,4871.165,0.375,True,True,LEVEL_RESIDUAL,superset_base_level_original_q25,89.0,4879.98,9.19,SUPERSET_AUDITED_BASE,4879.98,9.19,False,4871.165,0.375,True,True,DYNAMIC_RESIDUAL_BETTER,8.815,True,True,True,DYNAMIC_WITHIN_3
2026-02-13,2026-02-12,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4825.68,81,4821.77875,3.90125,False,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,4.0,4878.56,52.88,SUPERSET_AUDITED_BASE,4878.56,52.88,False,4821.77875,3.90125,False,True,DYNAMIC_RESIDUAL_BETTER,48.97875,True,False,True,DYNAMIC_WITHIN_5
2026-02-16,2026-02-13,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,5039.88,81,5041.718906,1.838906,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,90.0,5027.2375,12.6425,SUPERSET_AUDITED_BASE,5027.2375,12.6425,False,5041.718906,1.838906,True,True,DYNAMIC_RESIDUAL_BETTER,10.803594,True,True,True,DYNAMIC_WITHIN_3
2026-02-16,2026-02-13,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,5001.35,81,4998.958125,2.391875,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,6.0,5004.625,3.275,SUPERSET_AUDITED_BASE,5004.625,3.275,True,4998.958125,2.391875,True,True,DYNAMIC_RESIDUAL_BETTER,0.883125,False,True,True,DYNAMIC_WITHIN_3
2026-02-16,2026-02-13,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4961.15,81,4963.32375,2.17375,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,6.0,4980.8,19.65,SUPERSET_AUDITED_BASE,4980.8,19.65,False,4963.32375,2.17375,True,True,DYNAMIC_RESIDUAL_BETTER,17.47625,True,True,True,DYNAMIC_WITHIN_3
2026-02-16,2026-02-13,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL,4914.19,62,4911.40875,2.78125,True,True,LEVEL_RESIDUAL,original_base_level_superset_recent8_median,6.0,4938.4,24.21,SUPERSET_AUDITED_BASE,4938.4,24.21,False,4911.40875,2.78125,True,True,DYNAMIC_RESIDUAL_BETTER,21.42875,True,True,True,DYNAMIC_WITHIN_3
2026-02-17,2026-02-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,5037.25,101,5037.095,0.155,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,17.0,5041.364659,4.114659,REGIME_LEVEL_RESIDUAL,5041.18125,3.93125,True,5037.095,0.155,True,True,DYNAMIC_RESIDUAL_BETTER,3.77625,False,True,True,DYNAMIC_WITHIN_3
2026-02-17,2026-02-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4997.56,101,4997.473074,0.086927,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,8.0,4991.0325,6.5275,REGIME_LEVEL_RESIDUAL,4993.7875,3.7725,True,4997.473074,0.086927,True,True,DYNAMIC_RESIDUAL_BETTER,3.685573,False,True,True,DYNAMIC_WITHIN_3
2026-02-17,2026-02-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4963.07,101,4966.6375,3.5675,False,True,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,7.0,4985.364215,22.294215,REGIME_LEVEL_RESIDUAL,4986.2875,23.2175,False,4966.6375,3.5675,False,True,DYNAMIC_RESIDUAL_BETTER,19.65,True,False,True,DYNAMIC_WITHIN_5
2026-02-17,2026-02-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL,4920.57,101,4903.984375,16.585625,False,False,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,11.0,4889.80375,30.76625,REGIME_LEVEL_RESIDUAL,4890.14375,30.42625,False,4903.984375,16.585625,False,False,DYNAMIC_RESIDUAL_BETTER,13.840625,False,False,True,DYNAMIC_GT10
2026-02-18,2026-02-17,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4912.68,61,4912.9,0.22,True,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,4912.9,0.22,SUPERSET_AUDITED_BASE,4912.9,0.22,True,4912.9,0.22,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2026-02-18,2026-02-17,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4878.73,61,4881.84,3.11,False,True,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,,4881.84,3.11,SUPERSET_AUDITED_BASE,4881.84,3.11,True,4881.84,3.11,False,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_5
2026-02-18,2026-02-17,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4842.48,61,4842.5425,0.0625,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,79.0,4842.22,0.26,SUPERSET_AUDITED_BASE,4842.22,0.26,True,4842.5425,0.0625,True,True,DYNAMIC_RESIDUAL_BETTER,0.1975,False,False,True,DYNAMIC_WITHIN_3
2026-02-18,2026-02-17,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,4805.69,61,4806.809068,1.119068,True,True,LEVEL_RESIDUAL,superset_base_level_original_mean,88.0,4812.22,6.53,SUPERSET_AUDITED_BASE,4812.22,6.53,False,4806.809068,1.119068,True,True,DYNAMIC_RESIDUAL_BETTER,5.410932,True,True,True,DYNAMIC_WITHIN_3
2026-02-19,2026-02-18,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,5030.72,81,4985.806979,44.913021,False,False,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,83.0,4970.93375,59.78625,SUPERSET_AUDITED_BASE,4970.93375,59.78625,False,4985.806979,44.913021,False,False,DYNAMIC_RESIDUAL_BETTER,14.873229,False,False,True,DYNAMIC_GT10
2026-02-19,2026-02-18,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,5000.02,81,4974.1175,25.9025,False,False,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,91.0,4964.2825,35.7375,SUPERSET_AUDITED_BASE,4964.2825,35.7375,False,4974.1175,25.9025,False,False,DYNAMIC_RESIDUAL_BETTER,9.835,False,False,True,DYNAMIC_GT10
2026-02-19,2026-02-18,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4972.89,81,4957.1575,15.7325,False,False,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,80.0,4947.585,25.305,SUPERSET_AUDITED_BASE,4947.585,25.305,False,4957.1575,15.7325,False,False,DYNAMIC_RESIDUAL_BETTER,9.5725,False,False,True,DYNAMIC_GT10
2026-02-19,2026-02-18,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,4944.55,81,4944.785,0.235,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,85.0,4932.585,11.965,SUPERSET_AUDITED_BASE,4932.585,11.965,False,4944.785,0.235,True,True,DYNAMIC_RESIDUAL_BETTER,11.73,True,True,True,DYNAMIC_WITHIN_3
2026-02-20,2026-02-19,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,5017.88,101,5017.887813,0.007812,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,12.0,5022.090521,4.210521,REGIME_LEVEL_RESIDUAL,5022.25,4.37,True,5017.887813,0.007812,True,True,DYNAMIC_RESIDUAL_BETTER,4.362188,False,True,True,DYNAMIC_WITHIN_3
2026-02-20,2026-02-19,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4995.03,82,4995.16372,0.13372,True,True,SUPERSET_AUDITED_BASE,EXPANDED_ORACLE_BETTER,,4990.376667,4.653333,REGIME_LEVEL_RESIDUAL,4995.16372,0.13372,True,4995.16372,0.13372,True,True,SUPERSET_AUDITED_BASE_PRESERVED,0.0,False,False,False,DYNAMIC_WITHIN_3
2026-02-20,2026-02-19,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4965.99,101,4966.498125,0.508125,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,94.0,4975.3475,9.3575,REGIME_LEVEL_RESIDUAL,4976.25625,10.26625,False,4966.498125,0.508125,True,True,DYNAMIC_RESIDUAL_BETTER,9.758125,True,True,True,DYNAMIC_WITHIN_3
2026-02-20,2026-02-19,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,4935.99,101,4934.620625,1.369375,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,12.0,4918.225,17.765,REGIME_LEVEL_RESIDUAL,4919.21125,16.77875,False,4934.620625,1.369375,True,True,DYNAMIC_RESIDUAL_BETTER,15.409375,True,True,True,DYNAMIC_WITHIN_3
2026-02-23,2026-02-20,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5150.72,101,5151.807917,1.087917,True,True,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,3.0,5137.96,12.76,SUPERSET_AUDITED_BASE,5137.96,12.76,False,5151.807917,1.087917,True,True,DYNAMIC_RESIDUAL_BETTER,11.672083,True,True,True,DYNAMIC_WITHIN_3
2026-02-23,2026-02-20,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5126.12,101,5113.02,13.1,False,False,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,8.0,5098.92,27.2,SUPERSET_AUDITED_BASE,5098.92,27.2,False,5113.02,13.1,False,False,DYNAMIC_RESIDUAL_BETTER,14.1,False,False,True,DYNAMIC_GT10
2026-02-23,2026-02-20,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5102.34,101,5101.793438,0.546562,True,True,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,8.0,5076.42,25.92,SUPERSET_AUDITED_BASE,5076.42,25.92,False,5101.793438,0.546562,True,True,DYNAMIC_RESIDUAL_BETTER,25.373438,True,True,True,DYNAMIC_WITHIN_3
2026-02-23,2026-02-20,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,5079.49,101,5078.093333,1.396667,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,87.0,5065.853333,13.636667,SUPERSET_AUDITED_BASE,5065.853333,13.636667,False,5078.093333,1.396667,True,True,DYNAMIC_RESIDUAL_BETTER,12.24,True,True,True,DYNAMIC_WITHIN_3
2026-02-24,2026-02-23,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5263.54,101,5263.409375,0.130625,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q25,96.0,5267.82,4.28,SUPERSET_AUDITED_BASE,5267.82,4.28,True,5263.409375,0.130625,True,True,DYNAMIC_RESIDUAL_BETTER,4.149375,False,True,True,DYNAMIC_WITHIN_3
2026-02-24,2026-02-23,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5234.73,101,5235.555,0.825,True,True,LEVEL_RESIDUAL,superset_base_level_superset_q75,97.0,5225.6825,9.0475,SUPERSET_AUDITED_BASE,5225.6825,9.0475,False,5235.555,0.825,True,True,DYNAMIC_RESIDUAL_BETTER,8.2225,True,True,True,DYNAMIC_WITHIN_3
2026-02-24,2026-02-23,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,5205.3,102,5205.087808,0.212192,True,True,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,13.0,5203.7625,1.5375,SUPERSET_AUDITED_BASE,5203.7625,1.5375,True,5205.087808,0.212192,True,True,DYNAMIC_RESIDUAL_BETTER,1.325308,False,False,True,DYNAMIC_WITHIN_3
